liaison,Service,annee,mois,Durée moyenne du trajet,Nombre de circulations prévues,taux_regularite,liaison_encoded,service_encoded
BORDEAUX ST JEAN - TOURCOING,National,2022,4,336,30,0.8666666666666667,11,1
METZ - PARIS EST,National,2022,4,87,304,0.881578947368421,45,1
NANTES - STRASBOURG,National,2022,4,321,58,0.9137931034482758,52,1
PARIS NORD - ARRAS,National,2022,4,48,481,0.8939708939708939,102,1
PARIS LYON - GRENOBLE,National,2022,4,182,192,0.84375,70,1
TOURS - PARIS MONTPARNASSE,National,2022,4,77,183,0.8415300546448088,126,1
MADRID - MARSEILLE ST CHARLES,International,2022,4,481,23,0.8695652173913043,36,0
MARNE LA VALLEE - MARSEILLE ST CHARLES,National,2022,4,211,275,0.7672727272727273,38,1
NIMES - PARIS LYON,National,2022,4,178,238,0.8571428571428572,54,1
PARIS EST - NANCY,National,2022,4,97,307,0.9413680781758957,57,1
PARIS EST - REIMS,National,2022,4,45,239,0.9121338912133892,58,1
PARIS MONTPARNASSE - LAVAL,National,2022,4,78,255,0.8313725490196078,91,1
STRASBOURG - NANTES,National,2022,4,317,55,0.9454545454545454,119,1
VALENCE ALIXAN TGV - PARIS LYON,National,2022,4,134,433,0.838337182448037,127,1
FRANCFORT - PARIS EST,International,2022,4,234,144,0.875,17,0
PARIS LYON - BARCELONA,International,2022,4,405,50,1.0,64,0
PARIS LYON - LAUSANNE,International,2022,4,233,93,1.0,72,0
ANGOULEME - PARIS MONTPARNASSE,National,2022,4,129,307,0.8566775244299674,2,1
PARIS MONTPARNASSE - NANTES,National,2022,5,129,611,0.9165302782324058,93,1
PARIS MONTPARNASSE - POITIERS,National,2022,5,94,578,0.9342560553633218,94,1
ST PIERRE DES CORPS - PARIS MONTPARNASSE,National,2022,5,64,558,0.8512544802867383,118,1
LYON PART DIEU - LILLE,National,2022,5,188,334,0.7604790419161677,29,1
NANTES - PARIS MONTPARNASSE,National,2022,5,132,643,0.880248833592535,50,1
NIMES - PARIS LYON,National,2022,5,178,248,0.7983870967741935,54,1
PARIS MONTPARNASSE - ANGERS SAINT LAUD,National,2022,5,90,526,0.908745247148289,86,1
PARIS LYON - ITALIE,International,2022,5,426,92,0.6739130434782609,71,0
BORDEAUX ST JEAN - TOURCOING,National,2022,5,335,27,0.962962962962963,11,1
PARIS LYON - ANNECY,National,2022,5,222,142,0.7816901408450705,62,1
PARIS LYON - LE CREUSOT MONTCEAU MONTCHANIN,National,2022,5,83,195,0.8717948717948718,73,1
RENNES - LYON PART DIEU,National,2022,5,231,82,0.8414634146341463,113,1
MARSEILLE ST CHARLES - LYON PART DIEU,National,2022,5,104,541,0.8798521256931608,40,1
PARIS LYON - GRENOBLE,National,2022,5,182,200,0.865,70,1
PARIS LYON - MULHOUSE VILLE,National,2022,5,170,339,0.9321533923303835,78,1
PARIS LYON - NICE VILLE,National,2022,5,357,262,0.8435114503816794,79,1
PARIS NORD - ARRAS,National,2022,5,48,494,0.9068825910931174,102,1
ANGERS SAINT LAUD - PARIS MONTPARNASSE,National,2022,5,95,554,0.868231046931408,1,1
PARIS LYON - AIX EN PROVENCE TGV,National,2022,5,184,471,0.9023354564755839,61,1
PARIS LYON - BESANCON FRANCHE COMTE TGV,National,2022,5,129,165,0.9454545454545454,66,1
PARIS MONTPARNASSE - TOULOUSE MATABIAU,National,2022,5,264,189,0.9312169312169312,99,1
PARIS NORD - DOUAI,National,2022,5,70,140,0.8785714285714286,103,1
AIX EN PROVENCE TGV - PARIS LYON,National,2022,5,184,489,0.899795501022495,0,1
MARSEILLE ST CHARLES - PARIS LYON,National,2022,5,198,529,0.9168241965973535,43,1
PARIS LYON - MACON LOCHE,National,2022,5,97,283,0.8692579505300353,75,1
PARIS EST - REIMS,National,2022,5,45,243,0.8806584362139918,58,1
PARIS LYON - SAINT ETIENNE CHATEAUCREUX,National,2022,5,174,119,0.907563025210084,82,1
REIMS - PARIS EST,National,2022,5,46,238,0.907563025210084,112,1
STRASBOURG - NANTES,National,2022,5,320,56,0.875,119,1
STRASBOURG - PARIS EST,National,2022,5,115,535,0.7906542056074766,120,1
ANNECY - PARIS LYON,National,2022,5,223,141,0.7446808510638299,3,1
AVIGNON TGV - PARIS LYON,National,2022,5,164,476,0.8760504201680672,5,1
PARIS LYON - TOULON,National,2022,5,239,318,0.8553459119496856,83,1
PARIS MONTPARNASSE - ANGOULEME,National,2022,5,123,302,0.8940397350993378,87,1
NICE VILLE - PARIS LYON,National,2022,5,351,264,0.8560606060606061,53,1
PARIS MONTPARNASSE - QUIMPER,National,2022,5,222,244,0.9344262295081968,95,1
POITIERS - PARIS MONTPARNASSE,National,2022,5,100,475,0.888421052631579,110,1
BARCELONA - PARIS LYON,International,2022,5,399,28,0.6071428571428572,6,0
LYON PART DIEU - PARIS LYON,National,2022,5,120,695,0.883453237410072,33,1
NANTES - STRASBOURG,National,2022,5,320,55,0.9272727272727272,52,1
PARIS MONTPARNASSE - LE MANS,National,2022,5,55,482,0.9107883817427386,92,1
STUTTGART - PARIS EST,International,2022,5,194,130,0.7692307692307692,121,0
DIJON VILLE - PARIS LYON,National,2022,5,99,385,0.9142857142857143,14,1
LYON PART DIEU - MARNE LA VALLEE,National,2022,5,109,383,0.7728459530026109,30,1
LYON PART DIEU - MARSEILLE ST CHARLES,National,2022,5,104,492,0.7886178861788617,31,1
TOULOUSE MATABIAU - PARIS MONTPARNASSE,National,2022,5,272,193,0.8704663212435233,123,1
ZURICH - PARIS LYON,International,2022,5,245,155,0.9290322580645162,129,0
MARNE LA VALLEE - MARSEILLE ST CHARLES,National,2022,5,211,282,0.8085106382978724,38,1
MARSEILLE ST CHARLES - LILLE,National,2022,5,284,212,0.7641509433962264,39,1
MARSEILLE ST CHARLES - TOURCOING,National,2022,5,299,31,0.9032258064516129,44,1
MONTPELLIER - PARIS LYON,National,2022,5,209,248,0.8508064516129032,47,1
PARIS LYON - CHAMBERY CHALLES LES EAUX,National,2022,5,174,217,0.7096774193548387,67,1
PARIS MONTPARNASSE - LA ROCHELLE VILLE,National,2022,5,177,229,0.9606986899563319,90,1
PARIS LYON - GENEVE,International,2022,5,209,226,0.8761061946902655,69,0
BREST - PARIS MONTPARNASSE,National,2022,5,230,270,0.9148148148148149,12,1
NANCY - PARIS EST,National,2022,5,95,301,0.8637873754152824,49,1
PARIS MONTPARNASSE - LAVAL,National,2022,5,78,261,0.9118773946360154,91,1
TOULON - PARIS LYON,National,2022,5,239,315,0.8603174603174604,122,1
PARIS EST - NANCY,National,2022,5,97,313,0.8849840255591055,57,1
RENNES - PARIS MONTPARNASSE,National,2022,5,99,838,0.8902147971360381,114,1
LAUSANNE - PARIS LYON,International,2022,5,224,91,0.9340659340659341,22,0
LILLE - PARIS NORD,National,2022,5,69,650,0.8953846153846154,28,1
PARIS LYON - DIJON VILLE,National,2022,5,97,405,0.9358024691358025,68,1
PARIS NORD - DUNKERQUE,National,2022,5,130,176,0.9261363636363636,104,1
MACON LOCHE - PARIS LYON,National,2022,5,98,252,0.6666666666666667,35,1
PARIS LYON - MARSEILLE ST CHARLES,National,2022,5,195,601,0.908485856905158,76,1
PARIS LYON - VALENCE ALIXAN TGV,National,2022,5,133,388,0.8324742268041238,84,1
VALENCE ALIXAN TGV - PARIS LYON,National,2022,5,134,447,0.7807606263982103,127,1
VANNES - PARIS MONTPARNASSE,National,2022,5,160,283,0.8939929328621908,128,1
CHAMBERY CHALLES LES EAUX - PARIS LYON,National,2022,5,174,222,0.6396396396396397,13,1
GRENOBLE - PARIS LYON,National,2022,5,179,186,0.8978494623655914,19,1
LA ROCHELLE VILLE - PARIS MONTPARNASSE,National,2022,5,175,219,0.9315068493150684,21,1
MULHOUSE VILLE - PARIS LYON,National,2022,5,171,340,0.9176470588235294,48,1
PARIS LYON - PERPIGNAN,National,2022,5,306,174,0.867816091954023,81,1
PARIS NORD - LILLE,National,2022,5,66,626,0.8881789137380192,105,1
PARIS LYON - BARCELONA,International,2022,5,404,28,1.0,64,0
DUNKERQUE - PARIS NORD,National,2022,5,131,171,0.9298245614035088,16,1
LILLE - LYON PART DIEU,National,2022,5,185,345,0.7855072463768116,26,1
LILLE - MARSEILLE ST CHARLES,National,2022,5,296,217,0.7926267281105991,27,1
TOURCOING - BORDEAUX ST JEAN,National,2022,5,314,27,1.0,124,1
BELLEGARDE (AIN) - PARIS LYON,National,2022,5,188,235,0.9234042553191489,7,1
ANGOULEME - PARIS MONTPARNASSE,National,2022,5,128,334,0.8892215568862275,2,1
BORDEAUX ST JEAN - PARIS MONTPARNASSE,National,2022,5,147,1001,0.8591408591408591,9,1
PARIS EST - METZ,National,2022,5,85,277,0.8736462093862816,56,1
ITALIE - PARIS LYON,International,2022,5,430,93,0.7096774193548387,20,0
PARIS MONTPARNASSE - ST MALO,National,2022,5,152,97,0.9175257731958762,97,1
PARIS EST - STRASBOURG,National,2022,5,115,562,0.900355871886121,59,1
PARIS LYON - LYON PART DIEU,National,2022,5,121,687,0.9286754002911208,74,1
PARIS MONTPARNASSE - RENNES,National,2022,5,96,806,0.9255583126550868,96,1
SAINT ETIENNE CHATEAUCREUX - PARIS LYON,National,2022,5,168,119,0.865546218487395,116,1
PARIS EST - STUTTGART,International,2022,5,189,127,0.7716535433070866,60,0
TOURS - PARIS MONTPARNASSE,National,2022,5,77,186,0.8494623655913979,126,1
DOUAI - PARIS NORD,National,2022,5,75,187,0.8823529411764706,15,1
MONTPELLIER - LYON PART DIEU,National,2022,5,114,249,0.8714859437751004,46,1
PARIS LYON - MONTPELLIER,National,2022,5,210,229,0.8558951965065502,77,1
ST MALO - PARIS MONTPARNASSE,National,2022,5,158,93,0.8817204301075269,117,1
LE MANS - PARIS MONTPARNASSE,National,2022,5,59,473,0.8625792811839323,25,1
PARIS MONTPARNASSE - BORDEAUX ST JEAN,National,2022,5,145,991,0.9263370332996973,88,1
MARSEILLE ST CHARLES - MADRID,International,2022,5,463,27,1.0,41,0
PARIS LYON - BELLEGARDE (AIN),National,2022,5,181,232,0.8405172413793103,65,1
PARIS MONTPARNASSE - TOURS,National,2022,5,73,188,0.9202127659574468,100,1
PARIS EST - FRANCFORT,International,2022,5,230,172,0.5348837209302326,55,0
LE CREUSOT MONTCEAU MONTCHANIN - PARIS LYON,National,2022,5,82,218,0.7844036697247706,24,1
METZ - PARIS EST,National,2022,5,87,291,0.8556701030927836,45,1
PARIS LYON - AVIGNON TGV,National,2022,5,161,460,0.8782608695652174,63,1
PARIS LYON - NIMES,National,2022,5,179,230,0.8130434782608695,80,1
FRANCFORT - PARIS EST,International,2022,5,234,169,0.6449704142011834,17,0
MARNE LA VALLEE - LYON PART DIEU,National,2022,5,109,412,0.779126213592233,37,1
PARIS MONTPARNASSE - VANNES,National,2022,5,152,268,0.8843283582089552,101,1
GENEVE - PARIS LYON,International,2022,5,222,225,0.9288888888888889,18,0
ARRAS - PARIS NORD,National,2022,5,50,507,0.8856015779092702,4,1
PARIS MONTPARNASSE - ST PIERRE DES CORPS,National,2022,5,62,546,0.9194139194139194,98,1
MADRID - MARSEILLE ST CHARLES,International,2022,5,481,27,0.8888888888888888,36,0
PARIS LYON - ZURICH,International,2022,5,245,137,0.9051094890510949,85,0
BESANCON FRANCHE COMTE TGV - PARIS LYON,National,2022,5,133,177,0.943502824858757,8,1
LYON PART DIEU - MONTPELLIER,National,2022,5,114,290,0.8,32,1
LYON PART DIEU - RENNES,National,2022,5,233,82,0.8658536585365854,34,1
MARSEILLE ST CHARLES - MARNE LA VALLEE,National,2022,5,212,286,0.8566433566433567,42,1
PARIS MONTPARNASSE - BREST,National,2022,5,225,270,0.9037037037037037,89,1
PERPIGNAN - PARIS LYON,National,2022,5,310,182,0.7582417582417582,109,1
QUIMPER - PARIS MONTPARNASSE,National,2022,5,227,259,0.915057915057915,111,1
PARIS LYON - LAUSANNE,International,2022,5,229,91,0.967032967032967,72,0
LAVAL - PARIS MONTPARNASSE,National,2022,5,83,282,0.8652482269503546,23,1
MARSEILLE ST CHARLES - PARIS LYON,National,2022,6,198,514,0.8268482490272373,43,1
ANGOULEME - PARIS MONTPARNASSE,National,2022,6,128,332,0.822289156626506,2,1
PARIS LYON - AIX EN PROVENCE TGV,National,2022,6,184,457,0.8293216630196937,61,1
PARIS LYON - GRENOBLE,National,2022,6,184,194,0.7628865979381443,70,1
PARIS NORD - DOUAI,National,2022,6,70,134,0.7761194029850746,103,1
PARIS NORD - LILLE,National,2022,6,66,610,0.8360655737704918,105,1
TOURCOING - BORDEAUX ST JEAN,National,2022,6,315,27,0.9259259259259259,124,1
TOURS - PARIS MONTPARNASSE,National,2022,6,77,186,0.8494623655913979,126,1
VANNES - PARIS MONTPARNASSE,National,2022,6,160,281,0.8505338078291815,128,1
MADRID - MARSEILLE ST CHARLES,International,2022,6,481,30,0.8,36,0
MONTPELLIER - PARIS LYON,National,2022,6,209,262,0.7595419847328244,47,1
PARIS LYON - PERPIGNAN,National,2022,6,306,204,0.7450980392156863,81,1
PARIS MONTPARNASSE - NANTES,National,2022,6,129,584,0.8578767123287672,93,1
DUNKERQUE - PARIS NORD,National,2022,6,131,164,0.8475609756097561,16,1
LYON PART DIEU - RENNES,National,2022,6,235,74,0.7972972972972973,34,1
QUIMPER - PARIS MONTPARNASSE,National,2022,6,227,260,0.9038461538461539,111,1
BORDEAUX ST JEAN - PARIS MONTPARNASSE,National,2022,6,146,985,0.8,9,1
LYON PART DIEU - MARSEILLE ST CHARLES,National,2022,6,104,463,0.7321814254859611,31,1
PARIS EST - METZ,National,2022,6,85,272,0.8786764705882353,56,1
PARIS MONTPARNASSE - QUIMPER,National,2022,6,222,240,0.8708333333333333,95,1
MARSEILLE ST CHARLES - MADRID,International,2022,6,463,30,1.0,41,0
ANNECY - PARIS LYON,National,2022,6,222,143,0.6923076923076923,3,1
LE CREUSOT MONTCEAU MONTCHANIN - PARIS LYON,National,2022,6,83,207,0.7439613526570048,24,1
MARNE LA VALLEE - MARSEILLE ST CHARLES,National,2022,6,212,272,0.7426470588235294,38,1
PARIS EST - REIMS,National,2022,6,45,238,0.8487394957983193,58,1
PARIS LYON - MULHOUSE VILLE,National,2022,6,171,314,0.8280254777070064,78,1
PARIS LYON - NIMES,National,2022,6,179,241,0.7759336099585062,80,1
NANTES - STRASBOURG,National,2022,6,319,55,0.9454545454545454,52,1
PARIS LYON - BELLEGARDE (AIN),National,2022,6,165,217,0.6912442396313364,65,1
PARIS MONTPARNASSE - POITIERS,National,2022,6,94,561,0.8983957219251337,94,1
PARIS EST - FRANCFORT,International,2022,6,232,161,0.5465838509316769,55,0
LYON PART DIEU - MONTPELLIER,National,2022,6,114,275,0.7454545454545455,32,1
PARIS MONTPARNASSE - ST PIERRE DES CORPS,National,2022,6,62,534,0.8745318352059925,98,1
PARIS NORD - ARRAS,National,2022,6,48,480,0.8625,102,1
RENNES - LYON PART DIEU,National,2022,6,232,79,0.8860759493670887,113,1
MACON LOCHE - PARIS LYON,National,2022,6,98,263,0.5703422053231939,35,1
PARIS EST - STRASBOURG,National,2022,6,115,580,0.8896551724137931,59,1
PARIS LYON - TOULON,National,2022,6,239,308,0.7857142857142857,83,1
FRANCFORT - PARIS EST,International,2022,6,238,163,0.6503067484662577,17,0
PARIS MONTPARNASSE - BORDEAUX ST JEAN,National,2022,6,144,976,0.8709016393442623,88,1
PARIS EST - STUTTGART,International,2022,6,190,105,0.8666666666666667,60,0
BREST - PARIS MONTPARNASSE,National,2022,6,230,264,0.9393939393939394,12,1
MULHOUSE VILLE - PARIS LYON,National,2022,6,171,317,0.9116719242902208,48,1
NICE VILLE - PARIS LYON,National,2022,6,352,254,0.7874015748031495,53,1
PARIS LYON - ANNECY,National,2022,6,222,145,0.703448275862069,62,1
PARIS MONTPARNASSE - LA ROCHELLE VILLE,National,2022,6,175,222,0.9594594594594594,90,1
ST MALO - PARIS MONTPARNASSE,National,2022,6,158,90,0.9,117,1
TOULON - PARIS LYON,National,2022,6,240,305,0.7934426229508197,122,1
LE MANS - PARIS MONTPARNASSE,National,2022,6,59,466,0.8433476394849786,25,1
LYON PART DIEU - LILLE,National,2022,6,188,319,0.6112852664576802,29,1
NANTES - PARIS MONTPARNASSE,National,2022,6,132,616,0.8506493506493507,50,1
PARIS LYON - LYON PART DIEU,National,2022,6,121,654,0.8470948012232415,74,1
REIMS - PARIS EST,National,2022,6,46,239,0.9246861924686193,112,1
PARIS LYON - MACON LOCHE,National,2022,6,97,283,0.8021201413427562,75,1
STRASBOURG - NANTES,National,2022,6,320,54,0.8703703703703703,119,1
PARIS EST - NANCY,National,2022,6,97,306,0.9117647058823529,57,1
SAINT ETIENNE CHATEAUCREUX - PARIS LYON,National,2022,6,171,114,0.7894736842105263,116,1
BARCELONA - PARIS LYON,International,2022,6,402,46,0.5652173913043479,6,0
LAUSANNE - PARIS LYON,International,2022,6,230,151,0.8543046357615894,22,0
RENNES - PARIS MONTPARNASSE,National,2022,6,100,823,0.8760631834750912,114,1
CHAMBERY CHALLES LES EAUX - PARIS LYON,National,2022,6,174,232,0.5603448275862069,13,1
LILLE - LYON PART DIEU,National,2022,6,185,315,0.7619047619047619,26,1
LYON PART DIEU - PARIS LYON,National,2022,6,120,670,0.8074626865671641,33,1
MONTPELLIER - LYON PART DIEU,National,2022,6,113,223,0.8116591928251121,46,1
GENEVE - PARIS LYON,International,2022,6,197,218,0.7844036697247706,18,0
LILLE - PARIS NORD,National,2022,6,69,632,0.8401898734177216,28,1
PARIS LYON - NICE VILLE,National,2022,6,358,252,0.8373015873015873,79,1
PARIS MONTPARNASSE - LAVAL,National,2022,6,79,252,0.8571428571428572,91,1
GRENOBLE - PARIS LYON,National,2022,6,179,180,0.8111111111111111,19,1
LA ROCHELLE VILLE - PARIS MONTPARNASSE,National,2022,6,174,214,0.897196261682243,21,1
PARIS LYON - MARSEILLE ST CHARLES,National,2022,6,195,583,0.8044596912521441,76,1
PARIS MONTPARNASSE - ANGERS SAINT LAUD,National,2022,6,90,501,0.8203592814371258,86,1
VALENCE ALIXAN TGV - PARIS LYON,National,2022,6,134,459,0.6753812636165577,127,1
PERPIGNAN - PARIS LYON,National,2022,6,310,210,0.6904761904761905,109,1
ITALIE - PARIS LYON,International,2022,6,429,91,0.43956043956043955,20,0
PARIS LYON - ITALIE,International,2022,6,424,91,0.5494505494505495,71,0
BESANCON FRANCHE COMTE TGV - PARIS LYON,National,2022,6,133,172,0.9186046511627907,8,1
MARSEILLE ST CHARLES - LYON PART DIEU,National,2022,6,104,500,0.784,40,1
NIMES - PARIS LYON,National,2022,6,178,262,0.6984732824427481,54,1
PARIS LYON - BESANCON FRANCHE COMTE TGV,National,2022,6,130,164,0.8292682926829268,66,1
PARIS LYON - CHAMBERY CHALLES LES EAUX,National,2022,6,173,234,0.6837606837606838,67,1
PARIS LYON - LE CREUSOT MONTCEAU MONTCHANIN,National,2022,6,82,189,0.8148148148148149,73,1
MARNE LA VALLEE - LYON PART DIEU,National,2022,6,109,390,0.7538461538461538,37,1
PARIS MONTPARNASSE - BREST,National,2022,6,224,264,0.8674242424242424,89,1
PARIS MONTPARNASSE - LE MANS,National,2022,6,55,484,0.9132231404958677,92,1
STUTTGART - PARIS EST,International,2022,6,195,109,0.6513761467889908,121,0
METZ - PARIS EST,National,2022,6,87,298,0.7885906040268457,45,1
LILLE - MARSEILLE ST CHARLES,National,2022,6,299,195,0.7076923076923076,27,1
POITIERS - PARIS MONTPARNASSE,National,2022,6,100,468,0.8034188034188035,110,1
LAVAL - PARIS MONTPARNASSE,National,2022,6,83,278,0.8705035971223022,23,1
PARIS LYON - SAINT ETIENNE CHATEAUCREUX,National,2022,6,176,114,0.956140350877193,82,1
PARIS MONTPARNASSE - TOULOUSE MATABIAU,National,2022,6,261,179,0.7988826815642458,99,1
PARIS NORD - DUNKERQUE,National,2022,6,130,171,0.9005847953216375,104,1
STRASBOURG - PARIS EST,National,2022,6,117,543,0.7716390423572744,120,1
ARRAS - PARIS NORD,National,2022,6,51,483,0.7888198757763976,4,1
DIJON VILLE - PARIS LYON,National,2022,6,99,381,0.8923884514435696,14,1
ANGERS SAINT LAUD - PARIS MONTPARNASSE,National,2022,6,95,531,0.8380414312617702,1,1
PARIS LYON - BARCELONA,International,2022,6,403,47,0.7659574468085106,64,0
PARIS LYON - GENEVE,International,2022,6,195,218,0.7568807339449541,69,0
PARIS LYON - LAUSANNE,International,2022,6,231,168,0.8095238095238095,72,0
BORDEAUX ST JEAN - TOURCOING,National,2022,6,339,27,0.9259259259259259,11,1
MARSEILLE ST CHARLES - MARNE LA VALLEE,National,2022,6,212,274,0.7335766423357664,42,1
PARIS LYON - AVIGNON TGV,National,2022,6,161,443,0.7878103837471784,63,1
PARIS MONTPARNASSE - ST MALO,National,2022,6,152,94,0.9361702127659575,97,1
TOULOUSE MATABIAU - PARIS MONTPARNASSE,National,2022,6,270,181,0.8342541436464088,123,1
AIX EN PROVENCE TGV - PARIS LYON,National,2022,6,184,475,0.8105263157894737,0,1
MARSEILLE ST CHARLES - LILLE,National,2022,6,285,206,0.6990291262135923,39,1
ST PIERRE DES CORPS - PARIS MONTPARNASSE,National,2022,6,64,540,0.8277777777777777,118,1
LYON PART DIEU - MARNE LA VALLEE,National,2022,6,109,362,0.6408839779005524,30,1
PARIS MONTPARNASSE - VANNES,National,2022,6,152,267,0.7827715355805244,101,1
AVIGNON TGV - PARIS LYON,National,2022,6,164,460,0.7695652173913043,5,1
PARIS LYON - DIJON VILLE,National,2022,6,97,392,0.8443877551020408,68,1
PARIS LYON - MONTPELLIER,National,2022,6,210,241,0.8257261410788381,77,1
PARIS LYON - VALENCE ALIXAN TGV,National,2022,6,132,392,0.7959183673469388,84,1
PARIS MONTPARNASSE - ANGOULEME,National,2022,6,123,292,0.821917808219178,87,1
PARIS MONTPARNASSE - TOURS,National,2022,6,73,185,0.8486486486486486,100,1
BELLEGARDE (AIN) - PARIS LYON,National,2022,6,165,228,0.6973684210526316,7,1
DOUAI - PARIS NORD,National,2022,6,75,178,0.7865168539325843,15,1
MARSEILLE ST CHARLES - TOURCOING,National,2022,6,306,30,0.6333333333333333,44,1
NANCY - PARIS EST,National,2022,6,95,297,0.936026936026936,49,1
PARIS MONTPARNASSE - RENNES,National,2022,6,96,801,0.9063670411985019,96,1
PARIS LYON - GRENOBLE,National,2022,7,184,156,0.8333333333333334,70,1
PARIS MONTPARNASSE - TOURS,National,2022,7,74,162,0.8518518518518519,100,1
STRASBOURG - NANTES,National,2022,7,319,57,0.8421052631578947,119,1
AIX EN PROVENCE TGV - PARIS LYON,National,2022,7,184,496,0.752016129032258,0,1
BELLEGARDE (AIN) - PARIS LYON,National,2022,7,166,248,0.7137096774193548,7,1
PARIS NORD - DUNKERQUE,National,2022,7,130,161,0.8074534161490683,104,1
PARIS EST - STRASBOURG,National,2022,7,116,575,0.9078260869565218,59,1
POITIERS - PARIS MONTPARNASSE,National,2022,7,98,445,0.8112359550561797,110,1
LYON PART DIEU - PARIS LYON,National,2022,7,120,629,0.7774244833068362,33,1
PARIS LYON - MULHOUSE VILLE,National,2022,7,170,320,0.81875,78,1
PARIS MONTPARNASSE - QUIMPER,National,2022,7,223,242,0.8347107438016529,95,1
LAUSANNE - PARIS LYON,International,2022,7,232,186,0.8655913978494624,22,0
PARIS LYON - LAUSANNE,International,2022,7,231,186,0.7956989247311828,72,0
